trend
""
""
""
97.80163797428571
97.88821746
101.18782658714287
97.70343372142858
97.64148079285715
101.62879115000001
104.06741079142856
105.59681090571428
105.54571417714286
107.22591869142855
111.49826248571429
112.84891237142855
111.95124728571427
110.87774738571429
109.87291245714287
108.49736099999998
106.49603197142856
104.11486026857142
101.74669974857142
99.84977261
97.50415298428571
95.43356631571427
92.81331048857143
90.63035807142856
88.97856838571428
92.69847479142857
90.27167023714284
93.30065466285713
95.4599263742857
95.76272292142856
96.78332823142856
99.27509119142856
97.27275976285713
101.52968661285713
98.1687178342857
98.18032579142857
102.33055035714285
102.2385639742857
101.00948420714283
99.22000045999998
97.27535181428571
98.64673698428571
98.00591472714285
95.58785936142857
96.62288216714285
97.73861989142857
98.47308828
98.94812049714285
98.88316189999999
98.39361084714285
98.56677494142858
98.6784950542857
98.12427518428571
100.97922077142856
98.08522891857142
99.71280519571428
100.8391004485714
99.72295949857141
100.04473285571429
101.19909388285714
99.27571836857142
103.79493059285713
101.55978511
100.86588093857141
104.33651925999999
104.3909124742857
103.60641281714285
102.65535824428571
101.43748146714285
102.20151376714284
101.98770630571428
98.86565085857141
98.12800143428572
97.71527351571427
97.96976330285713
98.22594773714285
98.25407960714287
98.27495601285713
98.62026380571429
98.76713217714286
98.94334165714287
98.21693078428572
97.57479002857141
97.41009618428572
99.8852290685714
96.47507449714284
97.25519723571426
96.81763336999998
96.60578099857142
97.74415116857143
98.7493890542857
97.08578655428572
101.89569175142856
100.87323731000001
101.93344907142857
105.34211494428571
104.8135757157143
103.98304422142857
103.03546408142857
101.55232248857142
100.99112164857142
99.99527254142858
96.75753627142858
96.54073724714286
96.56622313142856
96.43587597857143
96.88364311428572
98.12869185285714
98.63314217285715
99.10098541142857
99.09091058857143
99.63058348428571
99.82320452428571
99.17712763857142
101.53460905285714
97.56523328571429
98.29584320285713
96.60219786142855
95.70972617000001
96.67159352285714
97.17739523571429
95.90222629285712
101.25084213285714
100.65153361857142
103.14743183571427
106.94255772714286
106.19850484142856
106.57352718571427
105.60154652857142
104.37549927142857
104.7021361142857
104.4431372
101.07010479571427
100.7018454942857
100.14085240428571
99.91540903285713
100.05072094714286
99.69388353714285
99.65420339428572
100.20511182714286
100.49258905857143
100.88199064857142
100.85661527714285
100.48760394142856
100.19393092857142
101.95794282857142
97.79747443142857
98.32973821571429
97.15814890714286
97.05888194
97.31431050428571
97.29431280000001
97.01123035714285
102.62287225428571
102.25175664
104.49883817714284
107.66772028714284
108.08565347285712
108.83468565714286
107.7095528142857
106.18977568571428
106.67243094285713
106.7440001
105.13180374285713
105.87787105714285
106.79348004285714
107.26550068571429
107.32438388571428
107.23835457142856
106.01783511142855
104.73566774
104.26993278285715
104.08070336857143
103.83230764
104.12776594
106.12791209714285
102.62590898285714
102.6735799685714
101.61762768
100.80913969428572
98.68534006714285
97.64010489142856
96.97940330571427
102.04837812285713
101.71634687142856
103.10572608857142
105.68322577428572
106.73689441428571
107.04275770285713
105.84698754571427
105.10855271714284
106.15011049714285
106.45768586857142
104.91797414
106.20239202714285
107.26541191428569
108.27937138571427
109.32201524285713
110.86872031428571
111.90835712857144
113.13252585714285
114.25839125714286
115.55651458571428
