resid
1044.025354
877.213078
952.424398
1033.372309
1157.82018
1002.253528
802.35343
962.86572
1079.428898
1059.468763
1001.426477
998.63093
1013.956061
1023.401509
1011.079047
991.838614
995.51385
1004.964014
1013.177668
997.800224
992.437692
991.08769
1015.613495
986.93817
1013.216123
914.658704
935.915512
912.944144
1262.440629
805.992888
1145.302849
1060.203083
893.386961
901.871678
1045.748834
1085.302158
1047.016163
851.93981
1042.802261
1167.986509
934.755041
953.269549
959.960384
977.702444
1001.728426
1031.858288
1005.34863
991.516906
1030.151575
1008.209546
982.069994
976.210243
992.919972
992.37419
1008.14113
982.585816
1181.105936
766.45654
1077.815095
1040.566683
930.882007
974.189616
1044.45941
1047.87514
1037.381609
881.67161
969.561151
1136.356828
1000.550054
984.048395
971.348071
1008.096423
992.951677
1012.716294
968.140573
981.167348
994.1129
1026.095321
1028.885703
988.538515
1001.621859
990.258517
998.156804
1015.417189
958.861044
1004.9226
991.942447
1202.35841
760.238529
1051.794588
970.558473
971.299198
1030.084187
1026.769133
1027.904859
1016.08071
913.181794
993.24093
1145.812415
996.940298
967.469723
981.572188
999.175347
951.108487
997.176902
990.200001
1029.23362
997.525876
985.887832
1007.103773
1013.794345
1002.028603
989.267849
1004.717565
1001.615893
1010.48276
969.448301
1209.206522
752.114013
1074.199461
902.742396
994.694312
1040.12161
981.855744
1046.715048
1023.998981
938.498316
987.96365
1157.23515
959.141813
968.886288
969.170363
998.390711
1012.334246
1033.225614
984.587609
974.86657
978.259173
1000.050728
1016.48273
989.690952
1022.8669
1013.990217
990.630566
1000.520273
975.728061
1015.035228
990.642018
1189.842489
750.823273
1061.175727
946.238372
1018.383084
984.769744
951.281232
1087.19612
1045.068173
931.416961
990.101253
1121.326793
979.303377
960.803786
990.151479
968.146036
982.711951
1013.706096
1021.703701
1017.720379
1015.247682
1028.265896
975.779779
992.097578
958.227803
969.823107
1017.583937
1013.441919
1045.218181
1015.707727
1155.612574
746.70643
1023.755625
1009.323639
1050.933896
904.673404
952.666942
1094.130331
1047.250813
924.950289
1011.72632
1132.628354
948.881239
933.232319
981.145631
1005.733991
997.640092
1029.743317
1008.066446
994.991602
961.253176
996.707642
997.073623
1021.207182
1018.978917
1010.73674
996.4808
988.664259
1007.398489
1056.152313
1063.438454
1079.169012
751.090854
1022.657308
1022.058236
1015.800435
908.667749
979.080599
1083.34061
1047.388325
927.801353
1001.825591
1043.366691
1000.835305
1020.084597
994.481058
975.85108
991.723218
975.461526
1008.899507
1000.625994
1004.074595
1012.461105
1019.209965
1017.024126
965.217425
1001.248087
1037.577828
1017.671522
967.477629
994.06263
982.268745
1142.268071
807.849424
1026.691573
1022.340491
1005.247463
976.009372
950.376933
1061.069316
1064.586333
938.411937
980.922918
1103.759388
930.58627
987.47323
1005.200873
1022.126806
1000.14294
979.084438
1010.676895
1012.299019
996.44811
964.438861
1004.410406
1016.811324
1003.684781
999.689176
1013.235309
980.65315
1003.013763
926.658904
1160.436075
864.969215
986.671799
1051.126208
978.650596
1054.417897
930.15046
995.367145
1055.082705
983.481359
966.175077
1109.662516
973.421417
944.329095
982.261739
1038.548551
1032.070955
996.188391
982.925917
951.596577
1004.071431
1013.469984
1011.188246
1002.428914
1023.559186
1013.218148
976.558318
973.411417
985.206685
973.909878
1014.233019
1149.424899
879.955089
974.810369
1027.866628
983.958153
1033.659334
968.748598
931.038198
1043.86965
1010.062808
982.301439
1067.794352
970.775349
993.164401
1005.642513
990.326994
975.252045
998.283288
1014.821835
1039.68465
1024.505484
967.357316
978.84613
944.293193
1014.732843
1018.935178
1013.374693
1025.19292
1078.769443
1102.936159
1015.426738
842.164161
937.278281
978.639939
961.391752
1049.712463
965.67464
993.987519
1034.446088
966.574929
957.933827
1058.7403
1022.677124
1006.303764
988.545571
961.529179
995.213849
1029.394261
1027.723274
992.724369
998.657728
1001.99308
1013.686698
1005.488642
991.631079
999.994372
1000.529728
1001.269221
994.654546
1048.787484
1138.10439
1066.489941
749.877851
859.37622
1093.171086
935.943466
979.776706
1041.704541
1038.70995
1141.576765
794.476759
938.575287
1110.961023
1043.694905
998.306902
1007.692093
1043.505877
1026.051346
992.564559
983.840133
998.529372
993.902457
999.752081
992.201987
983.621035
972.477816
981.082605
1009.571352
1026.378533
921.118941
935.87036
877.521023
1336.067185
843.571828
976.20118
1065.299142
907.675926
1004.785625
1022.553895
1038.561948
1113.595004
886.156305
1071.584922
1317.680534
785.046991
848.03487
919.364217
1014.248402
1017.258483
1004.417421
1022.685337
1001.979073
996.790885
989.015397
934.575744
994.951695
1005.523212
1013.119455
939.664187
966.805667
932.542995
1332.2094
812.139266
960.940017
1033.886119
